t,price_raw,price_reg,reg_term,energy,time,lamE,lamT,E_eff,T_eff,energy_prev,time_prev,E_eff_prev,T_eff_prev,residE_prev,residT_prev,residE,residT,violE,violT,csE,csT,dx1
318,5.509914545284505,5.50991546165932,9.163748151457658e-07,10.698274968738463,4.162788228406108,0.4442998073723908,0.7841851322715631,10.666449711058586,4.176277698407345,10.701286672572758,4.163321008553993,10.665372279259179,4.176678420773943,0.03591439331357904,-0.013357412219949794,0.031825257679876984,-0.013489470001236903,0.031825257679876984,0.0,0.014139955856746045,0.010578241817193242,0.002571308567621219
319,5.5117539168252385,5.511754832994732,9.161694934193011e-07,10.695006678294256,4.162242081476698,0.4449363125259883,0.7839153428715383,10.667404468788982,4.1758730143073075,10.698274968738463,4.162788228406108,10.666449711058586,4.176277698407345,0.031825257679876984,-0.013489470001236903,0.02760220950527348,-0.013630932830609233,0.02760220950527348,0.0,0.012281225314846166,0.010685497383565945,0.00272632975745062
320,5.513701028185361,5.5137019441325545,9.159471938649603e-07,10.691511771577245,4.16168446758673,0.44548835671609377,0.7836427242149261,10.668232535074141,4.175464086322389,10.695006678294256,4.162242081476698,10.667404468788982,4.1758730143073075,0.02760220950527348,-0.013630932830609233,0.023279236503103817,-0.013779618735658694,0.023279236503103817,0.0,0.010370628815373024,0.010798297964654615,0.002862567075940663
321,5.515740865552369,5.51574178126278,9.157104103828763e-07,10.687821202707392,4.161117349928388,0.44595394144615585,0.7833671318402129,10.668930912169234,4.1750506977603195,10.691511771577245,4.16168446758673,10.668232535074141,4.175464086322389,0.023279236503103817,-0.013779618735658694,0.018890290538157828,-0.013933347831931009,0.018890290538157828,0.0,0.008424199520554508,0.010914926728031843,0.002979401902738631
322,5.5178580615342945,5.517858976995969,9.154616747876001e-07,10.683966661027085,4.160542741105689,0.446331747256919,0.7830884648835743,10.669497620885378,4.174632697325361,10.687821202707392,4.161117349928388,10.668930912169234,4.1750506977603195,0.018890290538157828,-0.013933347831931009,0.014469040141706913,-0.014089956219671684,0.014469040141706913,0.0,0.006457991967578545,0.01103368218633947,0.0030763714474832215
323,5.520037007202814,5.520037922406348,9.152035340043866e-07,10.679980318747836,4.159962681079504,0.4466211280597531,0.7828066657591809,10.66993169208963,4.174209998638771,10.683966661027085,4.160542741105689,10.669497620885378,4.174632697325361,0.014469040141706913,-0.014089956219671684,0.010048626658205606,-0.014247317559267003,0.010048626658205606,0.0,0.004487928973539095,0.011152895154582034,0.003153172640726511
324,5.522261980643644,5.522262895582172,9.149385282225688e-07,10.67589458651579,4.159379226923776,0.4468221005929172,0.7825217194079955,10.670233150889375,4.173782579111993,10.679980318747836,4.159962681079504,10.66993169208963,4.174209998638771,0.010048626658205606,-0.014247317559267003,0.005661435626414857,-0.014403352188216978,0.005661435626414857,0.0,0.0025296545589662644,0.011270935919562464,0.0032096549887077946
325,5.5245172659332225,5.524518180602393,9.146691702023573e-07,10.671741870286507,4.158794436683549,0.4469353293054455,0.7822336523642311,10.670402993958168,4.173350478546347,10.67589458651579,4.159379226923776,10.670233150889375,4.173782579111993,0.005661435626414857,-0.014403352188216978,0.0013388763283384009,-0.014556041862797464,0.0013388763283384009,0.0,0.0005983911327051889,0.011386225790302707,0.003245820701610519
326,5.5267872595892396,5.526788173987166,9.143979258950531e-07,10.667554331023648,4.1582103511872965,0.44696210683201226,0.7819425315269752,10.670443160248018,4.172913797290462,10.671741870286507,4.158794436683549,10.670402993958168,4.173350478546347,0.0013388763283384009,-0.014556041862797464,-0.0028888292243696156,-0.014703446103165874,0.0,0.0,0.0012911971964021313,0.011497249868079963,0.003261824404697099
327,5.529056611001441,5.529057525128637,9.141271965046415e-07,10.663363739286035,4.157629008365203,0.44690433024752485,0.7816484626049119,10.670356495371287,4.172472693907368,10.667554331023648,4.1582103511872965,10.670443160248018,4.172913797290462,-0.0028888292243696156,-0.014703446103165874,-0.006992756085251628,-0.014843685542165197,0.0,0.0,0.0031250929748636827,0.011602543983424186,0.0032579464111765436
328,5.531310276430342,5.531311190289644,9.138593020869712e-07,10.659201038873405,4.1570523570759015,0.4467644751258198,0.7813515888940686,10.67014671268873,4.172027383341103,10.663363739286035,4.157629008365203,10.670356495371287,4.172472693907368,-0.006992756085251628,-0.014843685542165197,-0.010945673815324852,-0.014975026265201308,0.0,0.0,0.004890138217002037,0.011700760566045453,0.003234649791989858
329,5.53353365783962,5.533534571436087,9.135964667022003e-07,10.655096274674028,4.156482296932704,0.4465455616495133,0.7810520883687646,10.66981834247427,4.171578132553147,10.659201038873405,4.1570523570759015,10.67014671268873,4.172027383341103,-0.010945673815324852,-0.014975026265201308,-0.014722067800242655,-0.015095835620443587,0.0,0.0,0.006574074034501572,0.01179063393701905,0.0031925042187467174
330,5.535712699726437,5.535713613067243,9.133408052726515e-07,10.651078416082466,4.155920664073404,0.44625112029350844,0.7807501716563557,10.669376680440262,4.171125257484533,10.655096274674028,4.156482296932704,10.66981834247427,4.171578132553147,-0.014722067800242655,-0.015095835620443587,-0.0182982643577958,-0.015204593411128897,0.0,0.0,0.008165620969093151,0.011870988915703982,0.003132198987568699
331,5.537833976539077,5.537834889633389,9.130943120698558e-07,10.647175139295268,4.155369211684665,0.4458851550063525,0.7804460797881332,10.668827732509529,4.1706691196822,10.651078416082466,4.155920664073404,10.669376680440262,4.171125257484533,-0.0182982643577958,-0.015204593411128897,-0.021652593214261273,-0.015299907997535556,0.0,0.0,0.009654569881630385,0.011940753217795731,0.003054546968277538
332,5.539884777979772,5.539885690838623,9.128588507974626e-07,10.643412651209047,4.154829599442635,0.4454521031420673,0.7801400816281825,10.6681781547131,4.170210122442274,10.647175139295268,4.155369211684665,10.668827732509529,4.1706691196822,-0.021652593214261273,-0.015299907997535556,-0.024765503504053044,-0.015380522999638657,0.0,0.0,0.011031845621252666,0.01199896246842224,0.00296047212590108
333,5.541853184786227,5.541854097422373,9.126361462443353e-07,10.639815529779398,4.154303382526104,0.4449567930719862,0.7798324711681898,10.667435189607978,4.1697487067522845,10.643412651209047,4.154829599442635,10.6681781547131,4.170210122442274,-0.024765503504053044,-0.015380522999638657,-0.027619659828580723,-0.015445324226180723,0.0,0.0,0.012289555263064442,0.012044765359296421,0.002850997926247726
334,5.543728138464996,5.5437290508927735,9.124277774480241e-07,10.636406580447098,4.153792002392499,0.4444043998754146,0.7795235646836661,10.666606599813122,4.169285347025499,10.639815529779398,4.154303382526104,10.667435189607978,4.1697487067522845,-0.027619659828580723,-0.015445324226180723,-0.030200019366024122,-0.01549334463300056,0.0,0.0,0.013421021482583848,0.012077427237189143,0.002727238071962797
335,5.5454995031215955,5.545500415356768,9.12235172293272e-07,10.633206708833303,4.153296778598403,0.4438003994880941,0.7792136977910061,10.66570059923214,4.16882054668651,10.636406580447098,4.153792002392499,10.666606599813122,4.169285347025499,-0.030200019366024122,-0.01549334463300056,-0.03249389039883788,-0.015523768088106848,0.0,0.0,0.014420801539926595,0.012096332735583755,0.002590386276731451
336,5.547158119114045,5.547159031173649,9.120596034591576e-07,10.630234810270652,4.152818901701867,0.4431505216801173,0.778903222429244,10.664725782520176,4.168354833643866,10.633206708833303,4.153296778598403,10.66570059923214,4.16882054668651,-0.03249389039883788,-0.015523768088106848,-0.034490972249523466,-0.015535931941998982,0.0,0.0,0.015284692345630773,0.01210098745306443,0.0024417056841731424
337,5.548695848320708,5.548696760222894,9.11902185621315e-07,10.627507676599823,4.152359427273973,0.44246070223512685,0.778592503790404,10.66369105335269,4.167888755685606,10.630234810270652,4.152818901701867,10.664725782520176,4.168354833643866,-0.034490972249523466,-0.015535931941998982,-0.036183376752866536,-0.015529328411632903,0.0,0.0,0.01600972228731149,0.01209101869019672,0.002282518016509557
338,5.550105610880085,5.550106522643959,9.117638738121301e-07,10.625039920525003,4.151919271038548,0.44173703470006953,0.7782819172221713,10.662605552050104,4.167422875833257,10.627507676599823,4.152359427273973,10.66369105335269,4.167888755685606,-0.036183376752866536,-0.015529328411632903,-0.037565631525101395,-0.015503604794708359,0.0,0.0,0.01659413067653374,0.01206617526348047,0.0021141925388958693
339,5.55138141332588,5.551382324971343,9.116454628413725e-07,10.622843917685778,4.151499205150094,0.4409857220695675,0.7779718451262772,10.661478583104351,4.166957767689416,10.625039920525003,4.151919271038548,10.662605552050104,4.167422875833257,-0.037565631525101395,-0.015503604794708359,-0.03863466541857363,-0.015458562539322429,0.0,0.0,0.01703733582652584,0.012026326421716619,0.0019381349246545454
340,5.552518368105783,5.552519279653371,9.115475876822607e-07,10.620929766469597,4.151099855611536,0.440213028761196,0.7776626738754907,10.660319543141794,4.166494010813236,10.622843917685778,4.151499205150094,10.661478583104351,4.166957767689416,-0.03863466541857363,-0.015458562539322429,-0.039389776672196675,-0.015394155201700066,0.0,0.0,0.0173398928910948,0.011971459896208366,0.001755776105410878
341,5.553512704535748,5.553513616006473,9.114707247328661e-07,10.619305265457903,4.150721700824887,0.43942523322775207,0.7773547907714567,10.659137849841628,4.166032186157185,10.620929766469597,4.151099855611536,10.660319543141794,4.166494010813236,-0.039389776672196675,-0.015394155201700066,-0.03983258438372417,-0.015310485332298285,0.0,0.0,0.017503442682882106,0.011901679122098191,0.001568561188371149
342,5.55436177130344,5.554362682718634,9.11415193869768e-07,10.6179759082721,4.150365071259827,0.43862858154007756,0.7770485810648108,10.657942872310116,4.165572871597217,10.619305265457903,4.150721700824887,10.659137849841628,4.166032186157185,-0.03983258438372417,-0.015310485332298285,-0.03996696403801536,-0.015207800337389443,0.0,0.0,0.017530652744457968,0.011817199673285417,0.0014265194573239194
343,5.555064030693864,5.555064942075026,9.113811612192672e-07,10.616944895462929,4.150030150217281,0.43782924225931724,0.776744425058063,10.656743863388975,4.1651166375870945,10.6179759082721,4.150365071259827,10.657942872310116,4.165572871597217,-0.03996696403801536,-0.015207800337389443,-0.0397989679260462,-0.015086487369813106,0.0,0.0,0.01742515196976368,0.01171834495821121,0.0013396849008228552
344,5.555619044767215,5.555619956135858,9.113686425810176e-07,10.61621316296988,4.149716975657604,0.4370332629007963,0.7764426953106667,10.655549894351195,4.164664042966,10.616944895462929,4.150030150217281,10.656743863388975,4.1651166375870945,-0.0397989679260462,-0.015086487369813106,-0.039336731381315104,-0.014947067308395567,0.0,0.0,0.017191460067428287,0.011605541227920606,0.0012526985087030714
345,5.556027453772686,5.556028365150194,9.113775074488293e-07,10.615779426566128,4.149425443055781,0.43624652827317,0.7761437539644988,10.654369792409755,4.164215630946748,10.61621316296988,4.149716975657604,10.655549894351195,4.164664042966,-0.039336731381315104,-0.014947067308395567,-0.03859036584362663,-0.014790187890966422,0.0,0.0,0.016834913124073637,0.01147931195153495,0.0011661303061914765
346,5.5562909471327515,5.556291858540235,9.114074835834792e-07,10.615640241600534,4.149155309239469,0.43547472095629747,0.7758479502066794,10.653212081434447,4.163771925310019,10.615779426566128,4.149425443055781,10.654369792409755,4.164215630946748,-0.03859036584362663,-0.014790187890966422,-0.037571839833912435,-0.014616616070550315,0.0,0.0,0.01636158646748772,0.01134027161729447,0.0010805349031294562
347,5.556412227379282,5.556413138837445,9.114581621018826e-07,10.615790077251336,4.148906197159359,0.4347232841596192,0.7755556178852684,10.652084926239429,4.1633334268279025,10.615640241600534,4.149155309239469,10.653212081434447,4.163771925310019,-0.037571839833912435,-0.014616616070550315,-0.0362948489880921,-0.014427229668543262,0.0,0.0,0.015778215950180828,0.011189119019959745,0.0009964477062563407
348,5.5563949674660345,5.556395878995038,9.115290030557927e-07,10.6162214044175,4.148677601535745,0.43399738717985736,0.7752670732918975,10.650996080769787,4.1629006099378465,10.615790077251336,4.148906197159359,10.652084926239429,4.1633334268279025,-0.0362948489880921,-0.014427229668543262,-0.034774676352286704,-0.014223008402101556,0.0,0.0,0.015092118676917603,0.01102663009730334,0.0009143816388108149
349,5.556243761921069,5.5562446735404105,9.116193414807372e-07,10.616924796293272,4.148468895319962,0.43330189365281163,0.7749826131238554,10.649952840479218,4.162473919685783,10.6162214044175,4.148677601535745,10.650996080769787,4.1629006099378465,-0.034774676352286704,-0.014223008402101556,-0.033028044185945404,-0.014005024365820518,0.0,0.0,0.014311114089418878,0.01085365037988685,0.0008348237781618321
350,5.555964072337366,5.55596498406576,9.117283939020613e-07,10.617889040600046,4.14827933690478,0.4326413327690927,0.774702512636539,10.64896199915364,4.1620537689548085,10.616924796293272,4.148468895319962,10.649952840479218,4.162473919685783,-0.033028044185945404,-0.014005024365820518,-0.03107295855359382,-0.013774432050028373,0.0,0.0,0.01344344620170561,0.010671087119298255,0.0009127419305293967
351,5.555562167730243,5.555563079585508,9.118552652894161e-07,10.619101262387213,4.148108078013828,0.43201987359802085,0.7744270239955384,10.64802981039703,4.161640535993308,10.617889040600046,4.14827933690478,10.64896199915364,4.1620537689548085,-0.03107295855359382,-0.013774432050028373,-0.02892854800981759,-0.013532457979479773,0.0,0.0,0.012497707654575673,0.010479901160393197,0.0010804255598764762
352,5.5550450603158374,5.555045972314794,9.119989564536429e-07,10.620547056260722,4.147954172196744,0.4314413026378245,0.7741563748359488,10.647161953956736,4.161234562253924,10.619101262387213,4.148108078013828,10.64802981039703,4.161640535993308,-0.02892854800981759,-0.013532457979479773,-0.026614897696013884,-0.013280390057179403,0.0,0.0,0.011482766131540664,0.010281098623073385,0.0012382515906107436
353,5.554420437286028,5.5544213494444,9.121583718808465e-07,10.622210626854752,4.147816583853905,0.4309090046839042,0.7738907670348052,10.646363507025857,4.160836150552208,10.620547056260722,4.147954172196744,10.647161953956736,4.161234562253924,-0.026614897696013884,-0.013280390057179403,-0.02415288017110484,-0.013019566698302398,0.0,0.0,0.010407693554780393,0.01007572245861005,0.0013852666929488654
354,5.553696589171526,5.553697501503854,9.123323279973189e-07,10.624074936328157,4.147694197712486,0.4304259470804821,0.7736303757008391,10.645638920620723,4.160445563551258,10.622210626854752,4.147816583853905,10.646363507025857,4.160836150552208,-0.02415288017110484,-0.013019566698302398,-0.02156398429256612,-0.012751365838772344,0.0,0.0,0.00928169836195641,0.009864843944548294,0.0015206186834168598
355,5.552882335396529,5.552883247916091,9.125195618561114e-07,10.626121857643348,4.147585828674029,0.42999466739463077,0.7733753483840637,10.644992001091946,4.160063022576096,10.624074936328157,4.147694197712486,10.645638920620723,4.160445563551258,-0.02156398429256612,-0.012751365838772344,-0.018870143448598498,-0.012477193902066475,0.0,0.0,0.008114061055869082,0.009649554180866176,0.0016435604901632755
356,5.551986947635214,5.551987860353955,9.12718740231534e-07,10.62833233237101,4.147490231952776,0.4296172645256588,0.7731258045060224,10.644425896788489,4.159688706759034,10.626121857643348,4.147585828674029,10.644992001091946,4.160063022576096,-0.018870143448598498,-0.012477193902066475,-0.016093564417479556,-0.012198474806257131,0.0,0.0,0.0069140731215050445,0.00943095564833399,0.0017534532565794858
357,5.551020071582776,5.551020984511245,9.129284691018772e-07,10.630686531759247,4.147406113423724,0.4292953932373092,0.7728818350098973,10.643943089855965,4.159322752514846,10.62833233237101,4.147490231952776,10.644425896788489,4.159688706759034,-0.016093564417479556,-0.012198474806257131,-0.013256558096717441,-0.011916639091122505,0.0,0.0,0.005690979321103549,0.009210153887897437,0.0018497685798888625
358,5.549991647751403,5.549992560898707,9.131473034934627e-07,10.63316401981036,4.147332140099657,0.42903026207537487,0.7726435022280748,10.643545393113062,4.158965253342112,10.630686531759247,4.147406113423724,10.643943089855965,4.159322752514846,-0.013256558096717441,-0.011916639091122505,-0.010381373302701391,-0.011633113242455195,0.0,0.0,0.004453923308760278,0.008988249357466376,0.001932089887896073
359,5.548911831894871,5.548912745268629,9.133737576510337e-07,10.635743917122195,4.147266950657288,0.42882263460932085,0.7724108399632257,10.643233951913981,4.158616259944838,10.63316401981036,4.147332140099657,10.643545393113062,4.158965253342112,-0.010381373302701391,-0.011633113242455195,-0.007490034791786115,-0.011349309287550291,0.0,0.0,0.003211896452729198,0.008766329519799158,0.002000112963313049
360,5.54779091565465,5.547791829260966,9.136063154907867e-07,10.638405064273577,4.147209165934107,0.42867283391348515,0.7721838537774747,10.643009250870227,4.158275780666212,10.635743917122195,4.147266950657288,10.643233951913981,4.158616259944838,-0.007490034791786115,-0.011349309287550291,-0.00460418659664974,-0.011066614732105684,0.0,0.0,0.0019736897162523285,0.008545461212107943,0.0020536456311153885
361,5.546639248005149,5.54664016184859,9.138434412833453e-07,10.641126183564282,4.147157399319471,0.4285807501815522,0.7719625214828325,10.642871125272329,4.157943782224249,10.638405064273577,4.147209165934107,10.643009250870227,4.158275780666212,-0.00460418659664974,-0.011066614732105684,-0.0017449417080470653,-0.010786382904778513,0.0,0.0,0.0007478484262578903,0.00832668334485214,0.002092606630181795
362,5.545467158056935,5.545468072140525,9.140835905050816e-07,10.643886037959117,4.147110266966083,0.4285458513473912,0.771746793824737,10.642818777021088,4.157620190737106,10.641126183564282,4.147157399319471,10.642871125272329,4.157943782224249,-0.0017449417080470653,-0.010786382904778513,0.0010672609380293352,-0.01050992377102311,0.0010672609380293352,0.0,0.00045737024729759675,0.008110999973629475,0.0021170236960171276
363,5.544284881183254,5.544285795508475,9.143252207876077e-07,10.646663586608557,4.14706639846324,0.4285671965661518,0.7715365953493165,10.642850794849227,4.157304893023975,10.643886037959117,4.147110266966083,10.642818777021088,4.157620190737106,0.0010672609380293352,-0.01050992377102311,0.0038127917593300253,-0.010238494560734779,0.0038127917593300253,0.0,0.0016340374753865945,0.007899373234891807,0.0021270304091673842
364,5.5431024839222,5.543103398489003,9.145668028875058e-07,10.64943813611436,4.147024445286072,0.4286434524013384,0.7713318254581019,10.642965178602008,4.156997738187153,10.646663586608557,4.14706639846324,10.642850794849227,4.157304893023975,0.0038127917593300253,-0.010238494560734779,0.006472957512352551,-0.009973292901080733,0.006472957512352551,0.0,0.0027745908553419765,0.00769271821921893,0.002122865122994485
365,5.541929797579159,5.54193071238599,9.148068315912061e-07,10.652189501565196,4.146983095138495,0.4287729115515854,0.7711323596000802,10.643159367327378,4.156698539400121,10.64943813611436,4.147024445286072,10.642965178602008,4.156997738187153,0.006472957512352551,-0.009973292901080733,0.009030134237818288,-0.009715444261625628,0.009030134237818288,0.0,0.003871876948851004,0.007491893458030429,0.0021048671471261063
366,5.540776352433638,5.540777267477474,9.15043836464084e-07,10.654898134224977,4.146941082433128,0.4289535142363418,0.7709380507148477,10.643430271354513,4.156407076072272,10.652189501565196,4.146983095138495,10.643159367327378,4.156698539400121,0.009030134237818288,-0.009715444261625628,0.011467862870464529,-0.00946599363914391,0.011467862870464529,0.0,0.004919180079066222,0.007297694684240753,0.0020734679081255273
367,5.539651290602168,5.539652205878561,9.152763923400782e-07,10.657545158144709,4.146897162105824,0.4291828714937511,0.7707487308420647,10.643774307240626,4.156123096263097,10.654898134224977,4.146941082433128,10.643430271354513,4.156407076072272,0.011467862870464529,-0.00946599363914391,0.013770850904082366,-0.00922593415727313,0.013770850904082366,0.0,0.005910213333926388,0.007110877042550719,0.002029169469438404
368,5.53856334221159,5.538564257714719,9.155031294604044e-07,10.660112627438792,4.146850162412872,0.42945828851183276,0.7705642121589192,10.64418743276775,4.155846318238379,10.657545158144709,4.146897162105824,10.643774307240626,4.156123096263097,0.013770850904082366,-0.00922593415727313,0.01592519467104303,-0.008996155825506946,0.01592519467104303,0.0,0.006839206847643899,0.006932115726140632,0.0019725843408480307
369,5.53752075435607,5.537521670078813,9.157227432154405e-07,10.66258358691559,4.14679897519733,0.4297767924052536,0.7703842890424091,10.644665188607881,4.155576433563613,10.660112627438792,4.146850162412872,10.64418743276775,4.155846318238379,0.01592519467104303,-0.008996155825506946,0.017918398307708472,-0.008777458366282964,0.017918398307708472,0.0,0.007700911749726672,0.006762016023108247,0.0019043906471487811
370,5.536531244256578,5.536532160190581,9.159340033173546e-07,10.664942173546306,4.146742562805482,0.4301351603714078,0.7702087398750834,10.645202740557112,4.155313109812625,10.66258358691559,4.14679897519733,10.644665188607881,4.155576433563613,0.017918398307708472,-0.008777458366282964,0.019739432989194228,-0.008570547007143325,0.019739432989194228,0.0,0.008490624174447717,0.006601110210412028,0.0018253372242285333
371,5.535601954900482,5.535602871036244,9.161357623393715e-07,10.667173708284354,4.146679964136087,0.4305299490311917,0.7700373289349406,10.645794923546788,4.155055993402411,10.664942173546306,4.146742562805482,10.645202740557112,4.155313109812625,0.019739432989194228,-0.008570547007143325,0.021378784737565937,-0.008376029266323748,0.021378784737565937,0.0,0.009204207103413081,0.006449855203320829,0.0017362359028185365
372,5.534739415778839,5.534740332105803,9.163269635338586e-07,10.66926477708061,4.1466103000582315,0.430957524725943,0.7698698083496142,10.646436287088914,4.154804712524421,10.667173708284354,4.146679964136087,10.645794923546788,4.155055993402411,0.021378784737565937,-0.008376029266323748,0.022828489991695733,-0.008194412466189682,0.022828489991695733,0.0,0.009838109540052157,0.0063086307548831395,0.0016379540775187588
373,5.533949505502457,5.533950422009104,9.165066478478174e-07,10.671203299599402,4.146532775598311,0.43141409452577695,0.7697059201002904,10.647121141788665,4.154558880150436,10.66926477708061,4.1466103000582315,10.646436287088914,4.154804712524421,0.022828489991695733,-0.008194412466189682,0.02408215781073686,-0.008026104552125268,0.02408215781073686,0.0,0.01038938230614591,0.006177740189114708,0.0015314059033610227
374,5.53323742752644,5.5332383442004,9.166739600627367e-07,10.672978589074347,4.146446686447701,0.4318957376819917,0.7695453980092478,10.647843606522988,4.154318097013872,10.671203299599402,4.146532775598311,10.647121141788665,4.154558880150436,0.02408215781073686,-0.008026104552125268,0.02513498255135893,-0.007871410566170134,0.02513498255135893,0.0,0.010855691830643156,0.006057407777037595,0.0014175470141313637
375,5.532607685846741,5.532608602674895,9.168281539962841e-07,10.674581398737068,4.146351420971055,0.43239843733301886,0.7693879697979245,10.648597655999529,4.154081954696887,10.672978589074347,4.146446686447701,10.647843606522988,4.154318097013872,0.02513498255135893,-0.007871410566170134,0.025983742737539117,-0.0077305337258319895,0.025983742737539117,0.0,0.011235329755775092,0.005947779648772259,0.0012973647241347544
376,5.532064067863083,5.53206498483168,9.16968596712966e-07,10.676003957107211,4.1462464624741395,0.43291811218776965,0.7692333591234078,10.649377168281655,4.153850038685112,10.674581398737068,4.146351420971055,10.648597655999529,4.154081954696887,0.025983742737539117,-0.0077305337258319895,0.026626788825556247,-0.00760357621097274,0.026626788825556247,0.0,0.01152721915198221,0.005848924470117395,0.0011718705485751885
377,5.531609632889863,5.531610549984634,9.170947717041042e-07,10.677239991647813,4.146131390722649,0.4334506479642808,0.7690812875991884,10.650175971946421,4.153621931398782,10.676003957107211,4.1462464624741395,10.649377168281655,4.153850038685112,0.026626788825556247,-0.00760357621097274,0.027064019701391828,-0.007490540676132973,0.027064019701391828,0.0,0.011730916876086349,0.005760834668014442,0.0010420922250324541
378,5.531246706274021,5.531247623480302,9.172062810100587e-07,10.678284740876794,4.146005882719493,0.43399192835830863,0.7689314767856658,10.650987892537463,4.153397215178499,10.677239991647813,4.146131390722649,10.650175971946421,4.153621931398782,0.027064019701391828,-0.007490540676132973,0.027296848339330992,-0.00739133245900625,0.027296848339330992,0.0,0.011846611848890552,0.005683428183117502,0.0009090657974689889
379,5.530976879035644,5.53097779633849,9.17302846271035e-07,10.679134955106985,4.145869712751415,0.43453786532509525,0.7687836501364856,10.651806797987643,4.153175475204728,10.678284740876794,4.146005882719493,10.650987892537463,4.153397215178499,0.027296848339330992,-0.00739133245900625,0.027328157119342222,-0.007305762453313491,0.027328157119342222,0.0,0.011875119057907774,0.005616550725888432,0.0007738278184375634
380,5.530801012908738,5.530801930293047,9.173843087064061e-07,10.67978888606692,4.145722751721066,0.4350844284674821,0.7686375348874194,10.652626642701224,4.152956302331129,10.679134955106985,4.145869712751415,10.651806797987643,4.153175475204728,0.027328157119342222,-0.007305762453313491,0.02716224336569617,-0.0072335506100627,0.02716224336569617,0.0,0.011817869130658574,0.0055599785094019825,0.0006374077242009974
381,5.53071925062289,5.530720168073518,9.174506280360022e-07,10.680246265730574,4.145564965785701,0.435627673334796,0.7684928638752181,10.653441510002194,4.152739295812827,10.67978888606692,4.145722751721066,10.652626642701224,4.152956302331129,0.02716224336569617,-0.0072335506100627,0.026804755728379703,-0.007174330027125642,0.026804755728379703,0.0,0.011676893372261596,0.005513421428931756,0.0006311466745624749
382,5.530731031231537,5.5307319487334174,9.175018803700152e-07,10.680508274756003,4.145396414328157,0.4361637684493636,0.7683493772746756,10.654245652674046,4.152524065912013,10.680246265730574,4.145564965785701,10.653441510002194,4.152739295812827,0.026804755728379703,-0.007174330027125642,0.02626262208195662,-0.007127651583855865,0.02626262208195662,0.0,0.011454804216627671,0.005476526655886509,0.0006742015067015309
383,5.5308351102599005,5.530836027798156,9.175382551067658e-07,10.680577500999917,4.145217247290113,0.43668902089100275,0.7682068242429985,10.655033531336503,4.152310236364498,10.680508274756003,4.145396414328157,10.654245652674046,4.152524065912013,0.02626262208195662,-0.007127651583855865,0.025543969663413435,-0.0070929890743842705,0.025543969663413435,0.0,0.01115477110198549,0.005448882611223026,0.0007166575732015058
384,5.531029584415519,5.53103050197557,9.175600508893205e-07,10.680457888638088,4.145027701901741,0.437199900284271,0.7680649644615107,10.655799850426407,4.152097446692267,10.680577500999917,4.145217247290113,10.655033531336503,4.152310236364498,0.025543969663413435,-0.0070929890743842705,0.024658038211681443,-0.007069744790525689,0.024658038211681443,0.0,0.010780491847352872,0.005430023281287064,0.0007581649449499979
385,5.5313119205764485,5.531312838144119,9.175676706826471e-07,10.680154678477637,4.144828098845335,0.43769306104850464,0.7679235695657002,10.656539591572757,4.1518853543485505,10.680457888638088,4.145027701901741,10.655799850426407,4.152097446692267,0.024658038211681443,-0.007069744790525689,0.023615086904879234,-0.007057255503215565,0.023615086904879234,0.0,0.01033615967432305,0.005419432837366478,0.0007983898525372149
386,5.53167898874738,5.531679906308996,9.17561616042507e-07,10.679674340099407,4.144618837893991,0.43816536278660223,0.7677824244556358,10.657248044179903,4.151673636683453,10.680154678477637,4.144828098845335,10.656539591572757,4.1518853543485505,0.023615086904879234,-0.007057255503215565,0.022426295919503403,-0.007054798789462247,0.022426295919503403,0.0,0.009826426087528905,0.005416550518620008,0.000837015969045129
387,5.532127098651761,5.532128016194242,9.175424806553478e-07,10.679024496513764,4.144400393069207,0.4386138887049923,0.7676413284798466,10.657920833057489,4.15146199271977,10.679674340099407,4.144618837893991,10.657248044179903,4.151673636683453,0.022426295919503403,-0.007054798789462247,0.0211036634562749,-0.007061599650563188,0.0211036634562749,0.0,0.009256359894478173,0.005420775736951146,0.0008737463340979072
388,5.532652039608785,5.532652957119729,9.175109432351216e-07,10.678213842052749,4.144173307363887,0.4390359619741178,0.7675000964868353,10.658553942961177,4.151250144730253,10.679024496513764,4.144400393069207,10.657920833057489,4.15146199271977,0.0211036634562749,-0.007061599650563188,0.01965989909157173,-0.007076837366366107,0.01965989909157173,0.0,0.00863140270998228,0.005431473361507628,0.0009083050921268848
389,5.533249123327986,5.533250040795745,9.174677598679925e-07,10.677252054254824,4.143938187079309,0.4394291599559493,0.767358559739508,10.659143739933924,4.151037839609262,10.678213842052749,4.144173307363887,10.658553942961177,4.151250144730253,0.01965989909157173,-0.007076837366366107,0.018108314320899765,-0.007099652529952927,0.018108314320899765,0.0,0.00795732135025127,0.005447979140035632,0.0009510979317553982
390,5.5339132292411,5.533914146654856,9.174137558994004e-07,10.676149700525432,4.1436956958264375,0.4397913262423673,0.7672165666889089,10.65968698936355,4.150824850033363,10.677252054254824,4.143938187079309,10.659143739933924,4.151037839609262,0.018108314320899765,-0.007099652529952927,0.016462711161882027,-0.007129154206925392,0.016462711161882027,0.0,0.00724015757542912,0.0054696052140330905,0.0010361194100802756
